[2019-11-28 13:02:57] Linux 4.15.0-72-generic (lc-client.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	11/28/19 	_x86_64_	(16 CPU)
[2019-11-28 13:02:58] 
[2019-11-28 13:02:58] 13:02:57      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2019-11-28 13:03:56] 13:03:56    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:03:57] 13:03:57    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:03:58] 13:03:58    20001     31787      4.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:03:59] 13:03:59    20001     31787  11750.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:00] 13:04:00    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:01] 13:04:01    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:02] 13:04:02    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:03] 13:04:03    20001     31787     25.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:04] 13:04:04    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:05] 13:04:05    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:06] 13:04:06    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:07] 13:04:07    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:08] 13:04:08    20001     31787     21.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:09] 13:04:09    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:10] 13:04:10    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:11] 13:04:11    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:12] 13:04:12    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:13] 13:04:13    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:14] 13:04:14    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:15] 13:04:15    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:16] 13:04:16    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
