[2020-02-01 07:35:36] Linux 4.15.0-72-generic (node0.sharedlan.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	02/01/20 	_x86_64_	(16 CPU)
[2020-02-01 07:35:37] 
[2020-02-01 07:35:37] 07:35:36      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-02-01 07:36:35] 07:36:35    20001     27971      0.00      0.00  481056   75396   0.61  qrail-cli
[2020-02-01 07:36:36] 07:36:36    20001     27971      0.00      0.00  481056   75396   0.61  qrail-cli
[2020-02-01 07:36:37] 07:36:37    20001     27971   5429.00      0.00  482144   76816   0.63  qrail-cli
[2020-02-01 07:36:38] 07:36:38    20001     27971   6613.00      0.00  481032   75716   0.62  qrail-cli
[2020-02-01 07:36:39] 07:36:39    20001     27971   3935.00      0.00  482100   76824   0.63  qrail-cli
[2020-02-01 07:36:40] 07:36:40    20001     27971   4358.00      0.00  486592   80028   0.65  qrail-cli
[2020-02-01 07:36:41] 07:36:41    20001     27971   2772.00      0.00  484832   79176   0.64  qrail-cli
[2020-02-01 07:36:42] 07:36:42    20001     27971   8257.00      0.00  484928   79460   0.65  qrail-cli
[2020-02-01 07:36:43] 07:36:43    20001     27971   4628.00      0.00  485876   80104   0.65  qrail-cli
[2020-02-01 07:36:44] 07:36:44    20001     27971   2263.00      0.00  483900   78628   0.64  qrail-cli
[2020-02-01 07:36:45] 07:36:45    20001     27971      0.00      0.00  483900   78628   0.64  qrail-cli
[2020-02-01 07:36:46] 07:36:46    20001     27971      0.00      0.00  483900   78628   0.64  qrail-cli
[2020-02-01 07:36:47] 07:36:47    20001     27971     15.00      0.00  483900   78684   0.64  qrail-cli
[2020-02-01 07:36:48] 07:36:48    20001     27971      0.00      0.00  483900   78684   0.64  qrail-cli
[2020-02-01 07:36:49] 07:36:49    20001     27971      0.00      0.00  483900   78684   0.64  qrail-cli
[2020-02-01 07:36:50] 07:36:50    20001     27971      0.00      0.00  483900   78684   0.64  qrail-cli
