[2020-01-31 10:08:41] Linux 4.15.0-72-generic (node0.sharedlan.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/31/20 	_x86_64_	(16 CPU)
[2020-01-31 10:08:42] 
[2020-01-31 10:08:42] 10:08:41      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-01-31 10:09:40] 10:09:40    20001      3775      0.00      0.00  476208   69800   0.57  qrail-cli
[2020-01-31 10:09:41] 10:09:41    20001      3775      0.00      0.00  476208   69800   0.57  qrail-cli
[2020-01-31 10:09:42] 10:09:42    20001      3775      0.00      0.00  476208   69800   0.57  qrail-cli
[2020-01-31 10:09:43] 10:09:43    20001      3775     26.00      0.00  476208   69800   0.57  qrail-cli
[2020-01-31 10:09:44] 10:09:44    20001      3775      0.00      0.00  476208   69800   0.57  qrail-cli
[2020-01-31 10:09:45] 10:09:45    20001      3775      0.00      0.00  476208   69800   0.57  qrail-cli
[2020-01-31 10:09:46] 10:09:46    20001      3775      0.00      0.00  476208   69800   0.57  qrail-cli
[2020-01-31 10:09:47] 10:09:47    20001      3775      0.00      0.00  476208   69800   0.57  qrail-cli
[2020-01-31 10:09:48] 10:09:48    20001      3775      0.00      0.00  476208   69800   0.57  qrail-cli
[2020-01-31 10:09:49] 10:09:49    20001      3775   3504.00      0.00  481148   73128   0.60  qrail-cli
[2020-01-31 10:09:50] 10:09:50    20001      3775   7135.00      0.00  480776   73284   0.60  qrail-cli
[2020-01-31 10:09:51] 10:09:51    20001      3775   4159.00      0.00  480848   73268   0.60  qrail-cli
[2020-01-31 10:09:52] 10:09:52    20001      3775   9214.00      0.00  479300   72736   0.59  qrail-cli
[2020-01-31 10:09:53] 10:09:53    20001      3775   3068.00      0.00  479484   73016   0.59  qrail-cli
[2020-01-31 10:09:54] 10:09:54    20001      3775   7540.00      0.00  478084   71676   0.58  qrail-cli
[2020-01-31 10:09:55] 10:09:55    20001      3775      0.00      0.00  478084   71676   0.58  qrail-cli
[2020-01-31 10:09:56] 10:09:56    20001      3775      0.00      0.00  478084   71676   0.58  qrail-cli
[2020-01-31 10:09:57] 10:09:57    20001      3775      0.00      0.00  478084   71676   0.58  qrail-cli
[2020-01-31 10:09:58] 10:09:58    20001      3775      0.00      0.00  478084   71676   0.58  qrail-cli
[2020-01-31 10:09:59] 10:09:59    20001      3775      0.00      0.00  478084   71676   0.58  qrail-cli
[2020-01-31 10:10:00] 10:10:00    20001      3775      0.00      0.00  478084   71676   0.58  qrail-cli
