[2020-01-30 06:25:37] Linux 4.15.0-72-generic (lc-client.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/30/20 	_x86_64_	(16 CPU)
[2020-01-30 06:25:38] 
[2020-01-30 06:25:38] 06:25:37      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-01-30 06:25:38] 06:25:38    20001     11816   1671.00      0.00  270180   18764   0.15  qrail-cli
[2020-01-30 06:25:39] 06:25:39    20001     11816   9729.00      0.00  444008   37176   0.30  qrail-cli
[2020-01-30 06:25:40] 06:25:40    20001     11816   7478.22      0.00  452260   45940   0.37  qrail-cli
[2020-01-30 06:25:41] 06:25:41    20001     11816   3925.00      0.00  459644   53320   0.43  qrail-cli
[2020-01-30 06:25:42] 06:25:42    20001     11816   4076.00      0.00  465012   58688   0.48  qrail-cli
[2020-01-30 06:25:43] 06:25:43    20001     11816   5789.00      0.00  470424   64104   0.52  qrail-cli
[2020-01-30 06:25:44] 06:25:44    20001     11816   4672.00      0.00  474604   67904   0.55  qrail-cli
[2020-01-30 06:25:45] 06:25:45    20001     11816   1148.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:46] 06:25:46    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:47] 06:25:47    20001     11816     12.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:48] 06:25:48    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:49] 06:25:49    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:50] 06:25:50    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:51] 06:25:51    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:52] 06:25:52    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:53] 06:25:53    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:54] 06:25:54    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:55] 06:25:55    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:56] 06:25:56    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:57] 06:25:57    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:58] 06:25:58    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:25:59] 06:25:59    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:26:00] 06:26:00    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:26:01] 06:26:01    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:26:02] 06:26:02    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:26:03] 06:26:03    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:26:04] 06:26:04    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:26:05] 06:26:05    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:26:06] 06:26:06    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:26:07] 06:26:07    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:26:08] 06:26:08    20001     11816      0.00      0.00  475420   69100   0.56  qrail-cli
[2020-01-30 06:26:09] 06:26:09    20001     11816   4499.00      0.00  480348   72404   0.59  qrail-cli
[2020-01-30 06:26:10] 06:26:10    20001     11816   6442.00      0.00  478108   71300   0.58  qrail-cli
[2020-01-30 06:26:11] 06:26:11    20001     11816   3177.00      0.00  481740   73816   0.60  qrail-cli
[2020-01-30 06:26:12] 06:26:12    20001     11816   9477.00      0.00  480640   73840   0.60  qrail-cli
[2020-01-30 06:26:13] 06:26:13    20001     11816   2839.00      0.00  482008   74524   0.61  qrail-cli
[2020-01-30 06:26:14] 06:26:14    20001     11816   3860.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:15] 06:26:15    20001     11816      4.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:16] 06:26:16    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:17] 06:26:17    20001     11816     12.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:18] 06:26:18    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:19] 06:26:19    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:20] 06:26:20    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:21] 06:26:21    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:22] 06:26:22    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:23] 06:26:23    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:24] 06:26:24    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:25] 06:26:25    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:26] 06:26:26    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:27] 06:26:27    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:28] 06:26:28    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:29] 06:26:29    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:30] 06:26:30    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:31] 06:26:31    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:32] 06:26:32    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:33] 06:26:33    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:34] 06:26:34    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:35] 06:26:35    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:36] 06:26:36    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:37] 06:26:37    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:38] 06:26:38    20001     11816      0.00      0.00  478652   72360   0.59  qrail-cli
[2020-01-30 06:26:39] 06:26:39    20001     11816   4307.92      0.00  482228   74916   0.61  qrail-cli
[2020-01-30 06:26:40] 06:26:40    20001     11816   5759.00      0.00  481076   74404   0.61  qrail-cli
[2020-01-30 06:26:41] 06:26:41    20001     11816   4763.00      0.00  481208   74548   0.61  qrail-cli
[2020-01-30 06:26:42] 06:26:42    20001     11816   3292.00      0.00  481956   74756   0.61  qrail-cli
[2020-01-30 06:26:43] 06:26:43    20001     11816   2897.00      0.00  482060   75396   0.61  qrail-cli
[2020-01-30 06:26:44] 06:26:44    20001     11816   8876.00      0.00  482332   75672   0.62  qrail-cli
[2020-01-30 06:26:45] 06:26:45    20001     11816   4522.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:46] 06:26:46    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:47] 06:26:47    20001     11816     12.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:48] 06:26:48    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:49] 06:26:49    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:50] 06:26:50    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:51] 06:26:51    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:52] 06:26:52    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:53] 06:26:53    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:54] 06:26:54    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:55] 06:26:55    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:56] 06:26:56    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:57] 06:26:57    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:58] 06:26:58    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:26:59] 06:26:59    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:27:00] 06:27:00    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:27:01] 06:27:01    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:27:02] 06:27:02    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:27:03] 06:27:03    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:27:04] 06:27:04    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:27:05] 06:27:05    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:27:06] 06:27:06    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:27:07] 06:27:07    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:27:08] 06:27:08    20001     11816      0.00      0.00  481964   75308   0.61  qrail-cli
[2020-01-30 06:27:09] 06:27:09    20001     11816   5995.00      0.00  484604   77140   0.63  qrail-cli
[2020-01-30 06:27:10] 06:27:10    20001     11816  11335.00      0.00  483504   77020   0.63  qrail-cli
[2020-01-30 06:27:11] 06:27:11    20001     11816   5432.00      0.00  484072   77596   0.63  qrail-cli
[2020-01-30 06:27:12] 06:27:12    20001     11816   5423.00      0.00  484624   78144   0.64  qrail-cli
[2020-01-30 06:27:13] 06:27:13    20001     11816  10229.00      0.00  484760   78276   0.64  qrail-cli
[2020-01-30 06:27:14] 06:27:14    20001     11816   3872.00      0.00  485128   78636   0.64  qrail-cli
[2020-01-30 06:27:15] 06:27:15    20001     11816   3663.00      0.00  485376   78888   0.64  qrail-cli
[2020-01-30 06:27:16] 06:27:16    20001     11816   1770.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:17] 06:27:17    20001     11816     12.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:18] 06:27:18    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:19] 06:27:19    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:20] 06:27:20    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:21] 06:27:21    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:22] 06:27:22    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:23] 06:27:23    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:24] 06:27:24    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:25] 06:27:25    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:26] 06:27:26    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:27] 06:27:27    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:28] 06:27:28    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:29] 06:27:29    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:30] 06:27:30    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:31] 06:27:31    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:32] 06:27:32    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:33] 06:27:33    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:34] 06:27:34    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:35] 06:27:35    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:36] 06:27:36    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:37] 06:27:37    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:38] 06:27:38    20001     11816      0.00      0.00  485004   78532   0.64  qrail-cli
[2020-01-30 06:27:39] 06:27:39    20001     11816   9716.00      0.00  487644   80416   0.65  qrail-cli
[2020-01-30 06:27:40] 06:27:40    20001     11816   8932.00      0.00  486544   80056   0.65  qrail-cli
[2020-01-30 06:27:41] 06:27:41    20001     11816  10685.00      0.00  487104   80628   0.66  qrail-cli
[2020-01-30 06:27:42] 06:27:42    20001     11816   5619.00      0.00  487660   81180   0.66  qrail-cli
[2020-01-30 06:27:43] 06:27:43    20001     11816   3744.00      0.00  487796   81312   0.66  qrail-cli
[2020-01-30 06:27:44] 06:27:44    20001     11816   3776.00      0.00  488160   81672   0.66  qrail-cli
[2020-01-30 06:27:45] 06:27:45    20001     11816   7919.00      0.00  488416   81928   0.67  qrail-cli
[2020-01-30 06:27:46] 06:27:46    20001     11816   6327.00      0.00  488040   81572   0.66  qrail-cli
[2020-01-30 06:27:47] 06:27:47    20001     11816     12.00      0.00  488040   81624   0.66  qrail-cli
[2020-01-30 06:27:48] 06:27:48    20001     11816      0.00      0.00  488040   81624   0.66  qrail-cli
[2020-01-30 06:27:49] 06:27:49    20001     11816      0.00      0.00  488040   81624   0.66  qrail-cli
[2020-01-30 06:27:50] 06:27:50    20001     11816      0.00      0.00  488040   81624   0.66  qrail-cli
[2020-01-30 06:27:51] 06:27:51    20001     11816      0.00      0.00  488040   81624   0.66  qrail-cli
[2020-01-30 06:27:52] 06:27:52    20001     11816      0.00      0.00  488040   81624   0.66  qrail-cli
[2020-01-30 06:27:53] 06:27:53    20001     11816      0.00      0.00  488040   81624   0.66  qrail-cli
[2020-01-30 06:27:54] 06:27:54    20001     11816      0.00      0.00  488040   81624   0.66  qrail-cli
[2020-01-30 06:27:55] 06:27:55    20001     11816      0.00      0.00  488040   81624   0.66  qrail-cli
[2020-01-30 06:27:56] 06:27:56    20001     11816      0.00      0.00  488040   81624   0.66  qrail-cli
[2020-01-30 06:27:57] 06:27:57    20001     11816      0.00      0.00  488040   81624   0.66  qrail-cli
[2020-01-30 06:27:58] 06:27:58    20001     11816      0.00      0.00  488040   81624   0.66  qrail-cli
