[2019-11-28 11:17:28] Linux 4.15.0-72-generic (lc-client.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	11/28/19 	_x86_64_	(16 CPU)
[2019-11-28 11:17:29] 
[2019-11-28 11:17:29] 11:17:28      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
[2019-11-28 11:17:29] 11:17:29    20001     14824   32.00    0.00    0.00    0.00   32.00    12  qrail-cli
[2019-11-28 11:17:30] 11:17:30    20001     14824   99.00    2.00    0.00    0.00  100.00    12  qrail-cli
[2019-11-28 11:17:31] 11:17:31    20001     14824   98.00    2.00    0.00    0.00  100.00    12  qrail-cli
[2019-11-28 11:17:32] 11:17:32    20001     14824   99.00    0.00    0.00    0.00   99.00    12  qrail-cli
[2019-11-28 11:17:33] 11:17:33    20001     14824  100.00    0.00    0.00    0.00  100.00    12  qrail-cli
[2019-11-28 11:17:34] 11:17:34    20001     14824   35.00    0.00    0.00    0.00   35.00    12  qrail-cli
[2019-11-28 11:17:35] 11:17:35    20001     14824   56.00    2.00    0.00    0.00   58.00    12  qrail-cli
[2019-11-28 11:17:36] 11:17:36    20001     14824   95.00    5.00    0.00    0.00  100.00    12  qrail-cli
[2019-11-28 11:17:37] 11:17:37    20001     14824   95.00    5.00    0.00    0.00  100.00    12  qrail-cli
[2019-11-28 11:17:38] 11:17:38    20001     14824   69.00    3.00    0.00    0.00   72.00    12  qrail-cli
[2019-11-28 11:17:39] 11:17:39    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:40] 11:17:40    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:41] 11:17:41    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:42] 11:17:42    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:43] 11:17:43    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:44] 11:17:44    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:45] 11:17:45    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:46] 11:17:46    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:47] 11:17:47    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:48] 11:17:48    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:49] 11:17:49    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:50] 11:17:50    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:51] 11:17:51    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:52] 11:17:52    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:53] 11:17:53    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:54] 11:17:54    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:55] 11:17:55    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:56] 11:17:56    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
[2019-11-28 11:17:57] 11:17:57    20001     14824    0.00    0.00    0.00    0.00    0.00    12  qrail-cli
