time(s),total_rx(bytes)
444,177233
445,177233
446,177233
447,177233
448,177233
449,177233
450,177233
451,177233
452,180226
453,182290
454,183838
456,184870
457,185902
458,186934
459,187966
460,188998
461,188998
462,188998
463,188998
464,188998
465,188998
466,188998
467,188998
468,188998
469,188998
470,188998
471,188998
472,188998
473,188998
474,188998
475,188998
476,188998
477,188998
478,188998
480,188998
481,188998
482,188998
483,192507
484,194571
485,195603
486,197151
487,198183
488,199215
489,199731
490,200763
491,200763
492,200763
493,200763
494,200763
495,200763
496,200763
497,200763
498,200763
499,200763
500,200763
501,200763
502,200763
503,200763
505,200763
506,200763
507,200763
508,200763
509,200763
510,200763
511,200763
512,201176
513,204788
514,206542
515,208090
516,209122
517,210154
518,211186
519,212218
520,212734
521,212734
522,212734
523,212734
524,212734
525,212734
526,212734
527,212734
529,212734
530,212734
531,212734
532,212734
533,212734
534,212734
535,212734
536,212734
537,212734
538,212734
539,212734
540,212734
541,212734
542,214179
543,217275
544,218823
545,219855
546,221403
547,222435
548,222951
549,223983
550,224499
551,224499
552,224499
554,224499
555,224499
556,224499
557,224499
558,224499
559,224499
560,224499
561,224499
562,224499
563,224499
564,224499
565,224499
566,224499
567,224499
568,224499
569,224499
570,224499
571,224499
572,226976
573,229040
574,230588
575,232136
576,233168
577,234200
579,235232
580,235748
581,236264
582,236264
583,236264
584,236264
585,236264
586,236264
587,236264
588,236264
589,236264
590,236264
591,236264
592,236264
593,236264
594,236264
595,236264
596,236264
597,236264
598,236264
599,236264
600,236264
601,236264
603,239257
604,241321
605,242869
606,243901
607,244933
608,245965
609,246997
610,248029
611,248029
612,248029
613,248029
614,248029
615,248029
616,248029
617,248029
618,248029
619,248029
620,248029
621,248029
622,248029
623,248029
624,248029
625,248029
626,248029
628,248029
629,248029
630,248029
631,248029
632,248029
633,251538
634,253602
635,255150
636,256182
637,257420
638,258452
639,258968
640,260000
641,260000
642,260000
643,260000
644,260000
645,260000
646,260000
647,260000
648,260000
649,260000
650,260000
652,260000
653,260000
654,260000
655,260000
656,260000
657,260000
658,260000
659,260000
660,260000
661,260000
662,260929
663,264025
664,265573
665,267121
666,268153
667,269185
668,270217
669,270733
670,271765
671,271765
672,271765
673,271765
674,271765
675,271765
677,271765
678,271765
679,271765
680,271765
681,271765
682,271765
683,271765
684,271765
685,271765
686,271765
687,271765
688,271765
689,271765
690,271765
691,271765
692,273726
693,276306
694,277854
695,278886
696,280434
697,280950
698,281982
699,283014
700,283530
702,283530
703,283530
704,283530
705,283530
706,283530
707,283530
708,283530
709,283530
710,283530
711,283530
712,283530
713,283530
714,283530
715,283530
716,283530
717,283530
718,283530
719,283530
720,283530
721,283530
722,286007
723,288587
724,290135
726,291167
727,292199
728,293231
729,294263
730,294779
731,295295
732,295295
733,295295
734,295295
735,295295
736,295295
737,295295
738,295295
739,295295
740,295295
741,295295
742,295295
743,295295
744,295295
745,295295
746,295295
747,295295
748,295295
749,295295
751,295295
752,295295
753,298804
754,300352
755,301900
756,302932
757,304480
758,304996
759,306028
760,307060
761,307060
762,307060
763,307060
764,307060
765,307060
766,307060
767,307060
768,307060
769,307060
770,307060
771,307060
772,307060
773,307060
775,307060
776,307060
777,307060
778,307060
779,307060
780,307060
781,307060
782,307060
783,310709
784,312773
785,314321
786,315353
787,316385
788,317417
789,317933
790,318965
791,318965
792,318965
793,318965
794,318965
795,318965
796,318965
797,318965
798,318965
800,318965
801,318965
802,318965
803,318965
804,318965
805,318965
806,318965
807,318965
808,318965
809,318965
810,318965
811,318965
812,320410
813,322990
814,325054
815,326086
816,327118
817,328150
818,329182
819,330214
820,330730
821,330730
822,330730
824,330730
825,330730
826,330730
827,330730
828,330730
829,330730
830,330730
831,330730
832,330730
833,330730
834,330730
835,330730
836,330730
837,330730
838,330730
839,330730
840,330730
841,330730
842,333207
843,335271
844,336819
845,338367
846,339399
847,340431
849,340947
850,341979
851,342495
852,342495
853,342495
854,342495
855,342495
856,342495
857,342495
858,342495
859,342495
860,342495
861,342495
862,342495
863,342495
864,342495
865,342495
866,342495
867,342495
868,342495
869,342495
870,342495
871,342495
872,345488
874,347552
875,349100
876,350132
877,350648
878,351680
879,352712
880,353744
881,354260
882,354260
883,354260
884,354260
885,354260
886,354260
887,354260
888,354260
889,354260
890,354260
891,354260
892,354260
893,354260
895,354260
896,354260
897,354260
898,354260
899,354260
900,354260
901,354260
902,354260
903,358219
904,360039
905,361587
906,362619
907,363651
908,364167
909,365199
910,365715
911,366231
912,366231
913,366231
914,366231
915,366231
916,366231
917,366231
918,366231
920,366231
921,366231
922,366231
923,366231
924,366231
925,366231
926,366231
927,366231
928,366231
929,366231
930,366231
931,366231
932,367676
933,370256
934,371804
935,373352
936,374384
937,375416
938,376448
939,376964
