[2020-01-31 11:26:43] Linux 4.15.0-72-generic (node0.sharedlan.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/31/20 	_x86_64_	(16 CPU)
[2020-01-31 11:26:44] 
[2020-01-31 11:26:44] 11:26:43      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-01-31 11:27:42] 11:27:42    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:43] 11:27:43    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:44] 11:27:44    20001     17561     26.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:45] 11:27:45    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:46] 11:27:46    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:47] 11:27:47    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:48] 11:27:48    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:49] 11:27:49    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:50] 11:27:50    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:51] 11:27:51    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:52] 11:27:52    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:53] 11:27:53    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:54] 11:27:54    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:55] 11:27:55    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:56] 11:27:56    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:57] 11:27:57    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:58] 11:27:58    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:27:59] 11:27:59    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:00] 11:28:00    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:01] 11:28:01    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:02] 11:28:02    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:03] 11:28:03    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:04] 11:28:04    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:05] 11:28:05    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:06] 11:28:06    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:07] 11:28:07    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:08] 11:28:08    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:09] 11:28:09    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:10] 11:28:10    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:11] 11:28:11    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:12] 11:28:12    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:13] 11:28:13    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:14] 11:28:14    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:15] 11:28:15    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:16] 11:28:16    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:17] 11:28:17    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:18] 11:28:18    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:19] 11:28:19    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:20] 11:28:20    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:21] 11:28:21    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:22] 11:28:22    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:23] 11:28:23    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:24] 11:28:24    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:25] 11:28:25    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:26] 11:28:26    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:27] 11:28:27    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:28] 11:28:28    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:29] 11:28:29    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:30] 11:28:30    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:31] 11:28:31    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:32] 11:28:32    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:33] 11:28:33    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:34] 11:28:34    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:35] 11:28:35    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:36] 11:28:36    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:37] 11:28:37    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:38] 11:28:38    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:39] 11:28:39    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:40] 11:28:40    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:41] 11:28:41    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:42] 11:28:42    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:43] 11:28:43    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:44] 11:28:44    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:45] 11:28:45    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:46] 11:28:46    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:47] 11:28:47    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:48] 11:28:48    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:49] 11:28:49    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:50] 11:28:50    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
[2020-01-31 11:28:51] 11:28:51    20001     17561      0.00      0.00  475340   69168   0.56  qrail-cli
