[2019-11-29 10:28:34] Linux 4.15.0-72-generic (lc-client.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	11/29/19 	_x86_64_	(16 CPU)
[2019-11-29 10:28:34] 
[2019-11-29 10:28:34] 10:28:33      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2019-11-29 10:29:32] 10:29:32    20001     10071      0.00      0.00  478432   72068   0.59  qrail-cli
[2019-11-29 10:29:33] 10:29:33    20001     10071      0.00      0.00  478432   72068   0.59  qrail-cli
[2019-11-29 10:29:34] 10:29:34    20001     10071    575.00      0.00  480580   73696   0.60  qrail-cli
[2019-11-29 10:29:35] 10:29:35    20001     10071  12314.00      0.00  480164   73424   0.60  qrail-cli
[2019-11-29 10:29:36] 10:29:36    20001     10071   4513.00      0.00  481272   74540   0.61  qrail-cli
[2019-11-29 10:29:37] 10:29:37    20001     10071   8962.00      0.00  481568   75076   0.61  qrail-cli
[2019-11-29 10:29:38] 10:29:38    20001     10071   3738.00      0.00  485040   77180   0.63  qrail-cli
[2019-11-29 10:29:39] 10:29:39    20001     10071   2539.00      0.00  482344   75612   0.62  qrail-cli
[2019-11-29 10:29:40] 10:29:40    20001     10071   2607.00      0.00  481352   74988   0.61  qrail-cli
[2019-11-29 10:29:41] 10:29:41    20001     10071      4.00      0.00  481352   74988   0.61  qrail-cli
[2019-11-29 10:29:42] 10:29:42    20001     10071      0.00      0.00  481352   74988   0.61  qrail-cli
[2019-11-29 10:29:43] 10:29:43    20001     10071     14.00      0.00  481352   74988   0.61  qrail-cli
[2019-11-29 10:29:44] 10:29:44    20001     10071      0.00      0.00  481352   74988   0.61  qrail-cli
[2019-11-29 10:29:45] 10:29:45    20001     10071      0.00      0.00  481352   74988   0.61  qrail-cli
[2019-11-29 10:29:46] 10:29:46    20001     10071      0.00      0.00  481352   74988   0.61  qrail-cli
[2019-11-29 10:29:47] 10:29:47    20001     10071      0.00      0.00  481352   74988   0.61  qrail-cli
[2019-11-29 10:29:49] 10:29:49    20001     10071      0.00      0.00  481352   74988   0.61  qrail-cli
[2019-11-29 10:29:50] 10:29:50    20001     10071      0.00      0.00  481352   74988   0.61  qrail-cli
[2019-11-29 10:29:51] 10:29:51    20001     10071      0.00      0.00  481352   74988   0.61  qrail-cli
[2019-11-29 10:29:52] 10:29:52    20001     10071      0.00      0.00  481352   74988   0.61  qrail-cli
